Id,SalePrice
1754,227974.9937180049
1755,162722.11263178883
1756,140655.70517889375
1757,93073.48196035752
1758,154434.70671776554
1759,178144.0744371299
1760,175769.9527676039
1761,168543.1767075801
1762,164528.3198412439
1763,168537.14204453805
1764,106948.78266279481
1765,188603.7274108274
1766,211968.80723948276
1767,251525.08902663144
1768,135765.37617156433
1769,180264.5201265827
1770,157390.52605504042
1771,105541.13127066486
1772,116345.9386863237
1773,105474.57724910753
1774,137811.02561561728
1775,137461.6295799507
1776,143667.19080857735
1777,96607.7024665951
1778,133829.5385051939
1779,129088.38738274865
1780,194737.44309849583
1781,108257.78330808587
1782,44540.038158157724
1783,138134.90223921684
1784,90700.54519165296
1785,101024.17373662314
1786,176530.80824291066
1787,159905.18936338986
1788,29018.927127911593
1789,96682.46097546804
1790,39190.07126224076
1791,209341.6242109934
1792,166160.88116091478
1793,160675.9713313576
1794,178525.24814172916
1795,120990.55832911131
1796,131570.18397225824
1797,146556.27110104111
1798,98822.8377691278
1799,99809.51106248505
1800,104857.64035181899
1801,90354.28579803545
1802,166359.58511193504
1803,165331.20617240586
1804,132109.1393009537
1805,143018.42146263772
1806,129127.28846260055
1807,175624.4373441561
1808,122828.94635166961
1809,125710.7227614004
1810,148160.0587211413
1811,62415.482408391195
1812,100898.17319269001
1813,107893.34418262762
1814,81925.88863960945
1815,18646.535523133003
1816,87649.41651572322
1817,99340.986126857
1818,141507.41384331987
1819,121343.12573431095
1820,56876.850493598264
1821,124012.75866237923
1822,164530.90254975308
1823,33747.35058044025
1824,128067.86456692184
1825,131245.36038393027
1826,94278.82725240442
1827,95474.13404537842
1828,129229.70171910769
1829,175300.57527032087
1830,158896.1132497614
1831,176137.41523261357
1832,112160.24901405803
1833,152141.3583144982
1834,126313.64128761704
1835,125025.19875699037
1836,110162.62054333545
1837,104390.77646860795
1838,116287.8382464681
1839,76907.72432957182
1840,162959.6748106914
1841,130738.61350734357
1842,83727.56308962428
1843,117760.87444478588
1844,130857.93130596157
1845,141002.39357239718
1846,152350.19980032544
1847,150742.58838141162
1848,23690.811343414243
1849,129321.21125054301
1850,113670.40025921084
1851,135002.2434433609
1852,118926.04540186736
1853,114142.74088814144
1854,183168.22274142934
1855,157730.5456755123
1856,240285.88703481446
1857,139578.76840982575
1858,127502.61089388852
1859,120907.4844639058
1860,159446.96796823584
1861,120125.72037591471
1862,288542.3824538948
1863,286868.80546429905
1864,286882.0050389032
1865,324738.2766972993
1866,312067.06969958066
1867,240518.6777574661
1868,275837.9528498136
1869,226473.0502910785
1870,253020.56051641807
1871,249300.00010775344
1872,177177.17161655717
1873,223708.99571174604
1874,139859.97164287686
1875,203256.80612761097
1876,207195.4237625046
1877,218949.14104578493
1878,216290.20518445398
1879,105521.54019090103
1880,146326.50843586458
1881,247752.61212076165
1882,244301.8359294593
1883,190093.16684358905
1884,203942.94873970782
1885,252243.36471739959
1886,266554.34863451833
1887,237397.44381866895
1888,293549.46464466455
1889,171276.47632154322
1890,108580.15388024261
1891,144087.3128039377
1892,67020.57803374052
1893,126727.56046848057
1894,104372.3371646452
1895,146899.3848520174
1896,112370.11770507076
1897,112089.63345016947
1898,116984.55728551315
1899,149526.6792235406
1900,151880.2783529245
1901,164085.11306731764
1902,138008.6613768154
1903,214269.77446786256
1904,128114.60032826138
1905,191098.63620845752
1906,153898.4737028029
1907,200362.435513768
1908,131126.2865635465
1909,152398.02875177248
1910,134186.7737276283
1911,210805.65389084083
1912,272002.314615399
1913,172947.6576629161
1914,48415.97099730093
1915,244871.1581595774
1916,25701.324712916394
1917,258351.71168798895
1918,146067.19161565683
1919,195760.53408293717
1920,171863.0780640553
1921,329750.7095391819
1922,294439.37102896336
1923,217123.92143011512
1924,230070.0116451542
1925,224178.9750508651
1926,331608.4248799208
1927,120929.02383420651
1928,165418.61601241946
1929,96985.75084667595
1930,131828.18042439665
1931,144551.27307222958
1932,136520.66527917457
1933,154811.67693948548
1934,183922.0113227378
1935,183283.81480380462
1936,182933.4715470922
1937,185628.6170038086
1938,172710.1594924432
1939,232186.50328102394
1940,192860.4086577195
1941,180240.57663886098
1942,195469.69914314232
1943,202768.53183036728
1944,276725.23541641317
1945,320787.31401163235
1946,162866.17165796424
1947,263291.7635870137
1948,177102.49838634033
1949,247346.83097190212
1950,209800.92398656893
1951,259335.5760589583
1952,224642.5355648721
1953,200263.30411279842
1954,215696.97587024036
1955,132904.1500902631
1956,311101.47699558816
1957,171254.2596135881
1958,300920.0639965014
1959,127326.10635232145
1960,82929.60017528164
1961,119076.20827929035
1962,105098.88795008941
1963,120831.58437207516
1964,97094.0497219396
1965,132795.19435577362
1966,145390.71270374965
1967,276009.1172334746
1968,331215.73426611384
1969,325435.4679457807
1970,335890.3795501167
1971,394041.3225067613
1972,332924.1503835992
1973,269781.60003217857
1974,292390.6678989696
1975,392831.75135234126
1976,293870.66336781776
1977,331652.6210054398
1978,294047.20496715896
1979,293356.71971508756
1980,189843.20997697988
1981,302446.2918149739
1982,224870.928750486
1983,206841.33474625053
1984,178377.68904507358
1985,244935.27910345478
1986,240742.1225409516
1987,193831.93984878145
1988,183549.43330683478
1989,204790.2887696909
1990,222380.75220334774
1991,217028.43658243038
1992,236553.36539122637
1993,186224.05546169437
1994,230372.06391408842
1995,196800.2671209384
1996,274375.3476091573
1997,280062.0810940041
1998,296479.7353235207
1999,268990.40374866605
2000,290355.3142822349
2001,268782.5400541631
2002,252177.02586757147
2003,260874.8079710455
2004,283687.951315221
2005,221265.23212634108
2006,212593.89668082062
2007,257955.16039370734
2008,220163.49816316937
2009,195042.27082527953
2010,210559.75550279242
2011,163182.21799458435
2012,181919.22407833708
2013,168112.66386696405
2014,184103.0207343005
2015,195716.8247575718
2016,192649.36360565235
2017,200710.0131710557
2018,109202.76376754604
2019,129167.71292929945
2020,75757.02839068533
2021,86793.23514279898
2022,187604.78209765872
2023,128047.69786295376
2024,266736.2797008032
2025,322437.75359463727
2026,175016.0524937756
2027,150554.35289636825
2028,162433.53662740753
2029,164444.59567627579
2030,252140.27832758368
2031,245322.39874947083
2032,231259.42151972407
2033,245865.5693217303
2034,172172.16391397745
2035,234573.41155745497
2036,221093.5859685269
2037,223383.91821383743
2038,290277.27794846625
2039,206325.24965537468
2040,333474.8156461598
2041,264378.2230972828
2042,207446.05482106085
2043,173400.90848456032
2044,192299.0160620882
2045,206176.22533929965
2046,123766.76897652086
2047,130160.84020578803
2048,140048.23608721758
2049,118835.39863856777
2050,176042.49389764213
2051,120951.88251735049
2052,137742.75444227795
2053,138071.25828958687
2054,63253.51612415293
2055,149789.532093251
2056,142680.75520820532
2057,95073.7576978911
2058,207024.86518399895
2059,133994.91086792212
2060,195763.05838799675
2061,192045.28799486405
2062,109654.20245816826
2063,101273.65154562297
2064,126033.99866641837
2065,116858.6316444556
2066,181833.7598245676
2067,123122.37237635779
2068,122158.35804937256
2069,70802.25485979381
2070,88850.80987041828
2071,66664.95874506596
2072,164755.7701461442
2073,130148.20769546332
2074,179502.08032575343
2075,144065.25561690063
2076,122912.69023638719
2077,118861.73828511371
2078,100176.59447055042
2079,137890.22196821508
2080,118469.70487271098
2081,108033.22110869794
2082,106482.43776614417
2083,132720.1074968659
2084,88217.7714811993
2085,99565.56787759357
2086,156022.51237489062
2087,128597.34663937415
2088,102952.19761525362
2089,63988.88646949909
2090,118669.06830602966
2091,80516.42192786222
2092,146921.7660364363
2093,121084.02054796286
2094,142041.1089951353
2095,135369.87372216547
2096,78892.0765333724
2097,86379.84507643443
2098,142704.14874271338
2099,16053.002995368326
2100,60445.21772683656
2101,107275.4070099782
2102,138118.8167039688
2103,90238.33652880753
2104,129882.27161505783
2105,126364.62322456029
2106,29959.913821621216
2107,196763.54957164533
2108,117788.23729106865
2109,93321.13764986966
2110,116702.4050395257
2111,167635.5684341538
2112,115151.00346919487
2113,107745.4756327389
2114,112619.7931747447
2115,143246.53499307402
2116,119901.85541108053
2117,138752.99582109472
2118,123878.97443692794
2119,103183.93144542689
2120,116163.71592927945
2121,56328.62479778123
2122,75818.85196678888
2123,107674.19465268718
2124,177896.1509349636
2125,123803.32612501981
2126,147884.1344866691
2127,168622.1402881319
2128,123156.3550146179
2129,119903.60376768175
2130,119620.3279703412
2131,189351.71756244928
2132,127844.35192486283
2133,131165.52099221374
2134,128366.00454893161
2135,118173.73665324214
2136,32680.838393488317
2137,102682.38532821217
2138,134859.522382985
2139,160195.0463941974
2140,134774.14151805907
2141,156865.02176005195
2142,109184.97946985916
2143,136416.31455637503
2144,97416.92741085903
2145,133819.0986085242
2146,184067.08000150824
2147,150813.48350525054
2148,164146.91178080055
2149,136974.35566157696
2150,228243.44128924084
2151,131828.00028037804
2152,164614.15892919025
2153,196059.03594360186
2154,105965.72390680935
2155,142316.8032098714
2156,255414.13209651562
2157,245309.10224991117
2158,226544.4036154045
2159,216919.81213121035
2160,187938.38343013905
2161,256024.56409075705
2162,365927.00914043945
2163,321274.2353383474
2164,250849.35622363596
2165,204634.73553083336
2166,151247.14529705222
2167,215642.4479018679
2168,192930.49283823872
2169,193024.86784656963
2170,212893.42206812731
2171,158484.21579322906
2172,131121.2895530007
2173,198227.46788677352
2174,229431.9790228532
2175,293928.574981385
2176,281185.2976793739
2177,227921.5379032899
2178,229450.59055204887
2179,150157.03852576052
2180,239638.31520225795
2181,191582.04560924566
2182,225001.98264497414
2183,189472.70200983842
2184,128021.57690682111
2185,125923.14380481548
2186,162876.6294754442
2187,164140.06574328954
2188,161023.68642972864
2189,259826.21715069504
2190,72163.56312077201
2191,73815.56531053339
2192,58800.44239563879
2193,110458.3641893504
2194,115199.6779752461
2195,83703.90715527663
2196,72264.96965093014
2197,91158.55711462453
2198,173691.93771427532
2199,198392.87035722414
2200,151870.2633094053
2201,142631.94681845128
2202,200128.30534467136
2203,121216.90754257969
2204,135994.53037888987
2205,100375.31844321743
2206,146236.8327047407
2207,210637.66762569093
2208,244678.8218132722
2209,185385.42365282925
2210,131470.9441550729
2211,132317.07587127632
2212,113046.02905467863
2213,96170.97461189877
2214,127702.78578721487
2215,94757.88851309789
2216,129677.71288232866
2217,25284.732731858385
2218,70520.46588103799
2219,71298.68312330835
2220,46313.99900480814
2221,244708.41697835282
2222,230327.62931202922
2223,281058.0024525124
2224,238531.21983068658
2225,127219.38284649083
2226,178079.7296294145
2227,216305.83706662
2228,273077.378292716
2229,235483.61063150142
2230,144799.8856490919
2231,208663.47723491758
2232,200936.18643022736
2233,188142.95894474757
2234,249743.91464094713
2235,203420.908500736
2236,249821.3534271234
2237,297319.93155569315
2238,255331.97368110123
2239,129170.17307978973
2240,156955.35762675025
2241,148396.46354949346
2242,109255.04286652326
2243,101394.29853720462
2244,81797.43131645327
2245,82367.82110053732
2246,131072.76835039177
2247,131082.74474484532
2248,113493.76559687185
2249,110197.72880111577
2250,130041.41737782804
2251,103041.19161973067
2252,192335.78735636838
2253,165549.1265187416
2254,184174.47692694783
2255,208069.7111112381
2256,182909.60240627558
2257,192373.3848663055
2258,176475.83980488463
2259,183336.19386029814
2260,171961.31960482372
2261,198973.06713166356
2262,204073.0476437396
2263,312233.2593842951
2264,378604.7069798369
2265,169284.3227255972
2266,250267.78141727427
2267,324990.46145835647
2268,355708.9494421483
2269,168418.13321259792
2270,202515.9247527594
2271,229894.6211332319
2272,239037.58760861435
2273,171456.2439078911
2274,199493.66657844617
2275,181374.15456343244
2276,183732.5685007848
2277,194766.88091115782
2278,170185.80713728222
2279,98745.13026702206
2280,86613.61732702982
2281,157865.3652035572
2282,174732.7466536659
2283,115030.59226358298
2284,98577.713000988
2285,136158.9951040243
2286,111593.30144826381
2287,308007.6782312681
2288,256651.63644178922
2289,304579.63446195645
2290,343893.07266498834
2291,295669.1638617943
2292,369641.6556361158
2293,354463.5416917476
2294,317334.672022523
2295,388681.36792981706
2296,238218.7689306169
2297,290802.8855806136
2298,288648.41412037506
2299,310206.4876578456
2300,293514.02128893684
2301,280130.5274800133
2302,253006.83243459894
2303,248622.74799890222
2304,241610.22106262075
2305,186548.31994356576
2306,188026.31398797513
2307,194516.64791677485
2308,215245.69985060266
2309,261733.1524904418
2310,204552.3322193598
2311,211730.32768663054
2312,184979.775316161
2313,174152.5829321317
2314,187254.8033861922
2315,179883.01836294692
2316,206802.96321222803
2317,189643.2772390776
2318,168518.0234791328
2319,191564.3056693395
2320,187616.49219970952
2321,258533.26875876088
2322,200248.96065830055
2323,194205.3025952374
2324,210439.1750032549
2325,203074.225618204
2326,190484.7657508218
2327,205481.0467051816
2328,219057.66948521615
2329,197214.44818303722
2330,193019.76505710103
2331,306035.133490309
2332,335889.10828077036
2333,300067.9123339063
2334,247468.58467573847
2335,271149.8224694772
2336,289534.3483512179
2337,183568.45641666336
2338,267993.8046987824
2339,235451.5557874475
2340,355667.55396358983
2341,202223.39609770232
2342,244028.3943578304
2343,232739.2615905198
2344,231346.66287902452
2345,240423.15601037687
2346,204421.94040706486
2347,184937.43699854973
2348,233621.50860128098
2349,171385.7545284374
2350,276448.726720658
2351,227330.83821756847
2352,254562.13458177715
2353,244677.84126032807
2354,141888.74812550063
2355,155369.85505075974
2356,158638.0669311803
2357,202882.27984672657
2358,186630.37961858243
2359,126105.65949647932
2360,118469.1181733791
2361,142171.78037828708
2362,267616.5365241427
2363,146175.0222051983
2364,194250.6550716051
2365,223653.38474993187
2366,193411.35278117855
2367,207559.69793858437
2368,191287.52367198525
2369,195078.97829257662
2370,170448.3126185193
2371,137866.3552806758
2372,180555.76913264382
2373,279195.0424732409
2374,293389.1452336196
2375,234510.8985123277
2376,281226.2968076066
2377,300276.4353668514
2378,161499.25463813415
2379,222366.1594569377
2380,153724.31745883438
2381,185761.27535216894
2382,242829.71906264022
2383,215958.86887150852
2384,249463.27932414983
2385,179095.24407284008
2386,136018.79428868543
2387,119061.37931034819
2388,123554.5003403289
2389,129446.48224447446
2390,154295.95767248108
2391,130305.16483884712
2392,90389.06575508125
2393,181953.49591131823
2394,133606.19483368436
2395,205435.9925769145
2396,146056.0387901176
2397,221367.50307166448
2398,135028.58620954806
2399,35950.669884531526
2400,44777.22692470846
2401,110269.4113755388
2402,145467.32975475758
2403,137382.42456488276
2404,137462.16331309325
2405,173535.92878499848
2406,148127.31972864398
2407,115451.80435477721
2408,154414.79495097103
2409,106200.78438496438
2410,191715.03154758702
2411,108936.2408096426
2412,140053.92513510643
2413,107412.49783764628
2414,125493.92925402254
2415,119074.13721505424
2416,134783.1519537078
2417,116961.89861705259
2418,117169.70842497714
2419,91858.13992113143
2420,113455.82483658532
2421,69766.92231218424
2422,98711.60967184638
2423,110221.64736890013
2424,166108.6793875302
2425,233963.9260924895
2426,146495.98962864454
2427,108736.61198759952
2428,191608.3581075113
2429,92851.14570004481
2430,131790.63263446337
2431,96494.95856429462
2432,125167.81778175
2433,133044.44703650067
2434,120508.63053392281
2435,138182.42549541558
2436,100609.02237394557
2437,94100.63801728736
2438,104511.8446654164
2439,113507.68182411941
2440,130414.31011509441
2441,95703.15492691041
2442,93080.26942122343
2443,133905.63882662205
2444,131650.55855899735
2445,59173.644311362994
2446,107441.36514159816
2447,202972.2153326905
2448,134672.61572093156
2449,110488.56197577703
2450,155794.66623705567
2451,105982.44697795005
2452,205193.64729057334
2453,78739.56469571218
2454,119922.2528951302
2455,145005.04342928145
2456,120510.6857681995
2457,113595.81479527021
2458,116042.30148694722
2459,87962.20941773895
2460,154157.69754822797
2461,109595.61578154739
2462,116241.01439089736
2463,131096.90291602642
2464,156443.97453496733
2465,138916.98201507225
2466,102334.17436354433
2467,167873.32706454315
2468,83626.2154749994
2469,78690.1139353331
2470,194837.165349841
2471,218090.14932884288
2472,168733.9689191872
2473,89400.99146709742
2474,69103.6475397452
2475,237213.50167093414
2476,81218.21604496974
2477,83414.43990200304
2478,160586.10966541676
2479,100190.59494614822
2480,127694.29708954284
2481,118024.67837997072
2482,120243.59674328181
2483,89973.81775887578
2484,140085.0300486841
2485,119420.60466654168
2486,134408.89085894695
2487,201982.5460084814
2488,177277.9784927949
2489,163919.0971197834
2490,142230.16174752137
2491,89316.08118881553
2492,198016.8472024923
2493,150196.51144276687
2494,152740.30518082634
2495,78153.75402988202
2496,226265.63133864233
2497,143610.49649170006
2498,90974.0769949361
2499,71381.99331750988
2500,101211.11544407147
2501,118857.9841600504
2502,135608.0732697252
2503,70875.44485933811
2504,121493.73765613977
2505,227539.90026840556
2506,260378.03027782205
2507,271933.6871898455
2508,260475.90780906484
2509,229844.30059431365
2510,230948.35665262875
2511,192180.35930407664
2512,204005.64989434963
2513,241566.8167560253
2514,278110.4636904519
2515,136932.7549915918
2516,179741.7909321898
2517,131955.6325470741
2518,141852.3184088004
2519,213829.34442520037
2520,225207.84759400773
2521,193756.5283408073
2522,230870.37152003136
2523,114058.85164164787
2524,129316.36902468454
2525,135087.38165038347
2526,120951.19787457038
2527,103189.00780102087
2528,112346.28397865698
2529,132025.63254228944
2530,117958.60192134429
2531,251357.76249236974
2532,225250.5306626336
2533,211572.05628228898
2534,239999.14856667782
2535,268038.73924169235
2536,247751.91554583132
2537,247049.66579157521
2538,189537.4018651318
2539,204386.93460887333
2540,172667.61195505026
2541,197235.18253682542
2542,146843.57819356408
2543,119300.9667023531
2544,98569.32273655233
2545,147376.06864034792
2546,148210.7668467242
2547,165316.98151017993
2548,158678.92787443695
2549,158688.8751890076
2550,558846.3517741613
2551,141445.81058116176
2552,117722.42996266938
2553,67620.25215267797
2554,90402.24033303291
2555,122717.33976570389
2556,73754.33124000556
2557,102273.19540025957
2558,154093.24868128507
2559,98208.39605891437
2560,160629.59821262083
2561,149549.78443149838
2562,125516.50651338871
2563,128475.84578804148
2564,200774.9739399118
2565,165709.34719984664
2566,104965.5490267122
2567,99584.29977589042
2568,191807.7702774898
2569,193164.5520779906
2570,129828.25215793529
2571,146139.2316479456
2572,186008.22425483644
2573,223305.08269280673
2574,236151.8677948449
2575,134548.18786700198
2576,131458.74071755947
2577,118947.82431716786
2578,80312.6365504855
2579,28390.68101609801
2580,97547.39771136094
2581,116117.3321804785
2582,121294.16890750837
2583,256627.7878780606
2584,182004.12701454165
2585,187001.72921793128
2586,229803.81956816965
2587,215726.75961879862
2588,134209.90442715038
2589,162149.5938574107
2590,214823.60146711778
2591,251135.5028977889
2592,208161.95486421755
2593,233680.6005610166
2594,189754.3091399552
2595,214641.6112767394
2596,306580.7330523435
2597,185583.94750505628
2598,259171.4094233279
2599,318560.04948339064
2600,113888.31512842746
2601,154219.14240610774
2602,45524.367652217625
2603,59927.74398416106
2604,63268.92037318798
2605,49174.73826195439
2606,148067.53914648702
2607,231045.11594534398
2608,211810.4405436319
2609,174140.2125414732
2610,105419.86078850378
2611,114638.97721736005
2612,162869.82139658544
2613,127649.82278673223
2614,105542.909789455
2615,171053.5073368767
2616,177365.01793717674
2617,189128.2344145485
2618,214958.5831381072
2619,220033.45399977418
2620,195228.48281698686
2621,178181.54661603214
2622,188690.24420133245
2623,228026.46574731905
2624,291051.5931358208
2625,238668.66392805416
2626,185441.4617103244
2627,175960.46075767267
2628,371213.3551815428
2629,364075.2723159777
2630,314779.7972706297
2631,377880.09024065884
2632,332685.4696415834
2633,270080.2649256849
2634,345887.6592873257
2635,169282.1102681033
2636,204104.20475313778
2637,195142.05752555525
2638,245016.52687527856
2639,204351.5520000275
2640,166992.06032688695
2641,85211.49108827638
2642,172087.79673381208
2643,120892.89192479465
2644,123578.37256845215
2645,106023.30159763934
2646,102036.68976383458
2647,114922.67594836105
2648,150722.32222683134
2649,141583.9740743112
2650,138608.39389741363
2651,134110.33683654282
2652,338743.96129914455
2653,256981.64340485667
2654,230181.33550925052
2655,348055.0708379318
2656,301787.4950937639
2657,296487.2196114991
2658,253353.09142599662
2659,277556.8913140128
2660,300083.8017163059
2661,313161.9813738504
2662,323620.7531615555
2663,288345.0793953907
2664,253456.2876683165
2665,318068.2174092209
2666,264709.0292851842
2667,181931.81363474613
2668,196419.6663698036
2669,171687.98038448195
2670,273679.58415071236
2671,198776.69514056307
2672,199648.06218658353
2673,202158.60018502956
2674,218326.8517104002
2675,171137.35323824978
2676,199788.25340694992
2677,207494.66146596067
2678,250836.53939526656
2679,276060.66057493177
2680,277945.24103729695
2681,347084.25386444584
2682,296338.98856596847
2683,415751.5303856005
2684,296962.98697809724
2685,312776.10167269
2686,249011.0851902255
2687,278845.60963806475
2688,223975.26552745758
2689,205136.89389474702
2690,349892.14036118274
2691,178899.98771485046
2692,136890.49083630147
2693,196159.48934549454
2694,145672.89263332507
2695,209194.54035740404
2696,195866.79884494387
2697,182767.69565209502
2698,216602.01491907972
2699,166425.95900154987
2700,142582.46332029917
2701,154819.59182572912
2702,122871.5522692391
2703,158762.01351968187
2704,155680.8566262127
2705,92978.41219598928
2706,90907.29585741495
2707,134378.88146582467
2708,101103.75057466736
2709,107397.8055748326
2710,110192.6849415222
2711,161742.7071528756
2712,339608.3656568575
2713,168632.06980378123
2714,147043.00926626904
2715,152230.89382435626
2716,142246.68626068195
2717,177233.2550596156
2718,211537.482010604
2719,138773.11761886987
2720,226261.385244256
2721,135702.76321418688
2722,175333.34175792197
2723,172399.70458555676
2724,106949.03955748805
2725,120632.89591697708
2726,118433.04908760765
2727,165502.551103911
2728,184375.31835451804
2729,132234.38625597314
2730,129044.6979395767
2731,128325.66907217598
2732,107486.24516634352
2733,174823.91046966135
2734,151078.17466342996
